loan_id,cust_id,loan_status,outstanding_amt
33257,70063,Closed,47985
33258,73301,Active,15955
33259,8038,Closed,20048
33260,38628,Active,43869
33261,72969,Active,5681
33262,71915,Defaulted,48751
33263,70249,Active,13115
33264,28450,Defaulted,37994
33265,28116,Active,20630
33266,78346,Closed,45487
33267,39452,Closed,42183
33268,22994,Defaulted,12827
33269,31735,Closed,15789
33270,59583,Closed,26671
33271,15599,Closed,40395
33272,49050,Active,28641
33273,32541,Defaulted,2395
33274,63564,Closed,17904
33275,54338,Defaulted,43668
33276,80048,Defaulted,22446
33277,23056,Closed,1250
33278,67659,Defaulted,42960
33279,50914,Closed,2640
33280,63300,Closed,35398
33281,57142,Closed,41458
33282,77231,Closed,41389
33283,99145,Closed,11359
33284,50415,Active,37788
33285,37426,Defaulted,30450
33286,78635,Defaulted,41693
33287,39140,Closed,29103
33288,11920,Active,7509
33289,74750,Closed,12946
33290,97639,Active,46902
33291,47161,Active,23505
33292,26459,Defaulted,19440
33293,63199,Closed,48469
33294,47331,Defaulted,15502
33295,26122,Closed,34432
33296,64630,Active,19868
33297,59716,Active,16101
33298,25515,Defaulted,44240
33299,57190,Defaulted,49339
33300,43705,Defaulted,42781
33301,81522,Active,3452
33302,90030,Closed,37194
33303,35635,Defaulted,15649
33304,52325,Closed,33740
33305,95956,Closed,19821
33306,85186,Closed,35372
33307,14377,Active,18612
33308,8584,Defaulted,25036
33309,17384,Closed,21033
33310,86726,Defaulted,3139
33311,23979,Closed,21903
33312,46937,Active,12734
33313,34462,Active,19542
33314,69027,Defaulted,30667
33315,82412,Active,1300
33316,93581,Defaulted,7157
33317,70812,Defaulted,30946
33318,69165,Closed,22581
33319,63718,Defaulted,20064
33320,83401,Active,2440
33321,79796,Active,4769
33322,73278,Closed,33807
33323,88138,Active,46270
33324,26842,Closed,27879
33325,43590,Active,15889
33326,17401,Closed,29851
33327,1115,Closed,2034
33328,69746,Active,22476
33329,46638,Closed,28324
33330,40002,Defaulted,7542
33331,19209,Active,14442
33332,32054,Closed,18835
33333,20917,Closed,32010
33334,17581,Closed,6154
33335,68114,Defaulted,21402
33336,34372,Defaulted,26475
33337,80418,Closed,9254
33338,30680,Closed,18594
33339,40237,Defaulted,27568
33340,43620,Defaulted,3547
33341,27536,Defaulted,39409
33342,58325,Closed,7503
33343,26736,Active,33642
33344,14216,Active,40749
33345,21080,Active,30140
33346,45779,Defaulted,12549
33347,44647,Closed,43030
33348,44647,Closed,25286
33349,72110,Closed,17784
33350,38442,Active,33826
33351,14845,Defaulted,47219
33352,32042,Active,24046
33353,28663,Defaulted,6735
33354,59656,Active,24384
33355,93571,Active,20235
33356,78172,Closed,6162
33357,69633,Closed,18923
33358,53735,Defaulted,40634
33359,59295,Active,39081
33360,11485,Closed,10726
33361,23254,Closed,3412
33362,40936,Defaulted,36764
33363,77663,Defaulted,43543
33364,17300,Closed,34008
33365,86807,Defaulted,6634
33366,6593,Defaulted,46259
33367,34015,Defaulted,49797
33368,10621,Active,3637
33369,30829,Active,5875
33370,9503,Closed,36362
33371,4881,Defaulted,14742
33372,5888,Defaulted,2120
33373,79984,Active,37642
33374,18266,Closed,38057
33375,91974,Defaulted,8342
33376,57457,Active,42352
33377,46863,Defaulted,21623
33378,97530,Defaulted,7958
33379,21285,Closed,19672
33380,45791,Closed,4482
33381,46579,Active,44789
33382,36515,Defaulted,30880
33383,40941,Defaulted,29046
33384,24550,Defaulted,31256
33385,5904,Defaulted,48209
33386,50414,Active,15341
33387,72028,Defaulted,4031
33388,24059,Defaulted,12607
33389,69587,Closed,48261
33390,57163,Closed,21684
33391,47679,Defaulted,8331
33392,74656,Defaulted,39486
33393,62193,Closed,41703
33394,3775,Defaulted,16967
33395,22337,Active,43061
33396,28191,Defaulted,27838
33397,54874,Defaulted,19273
33398,33932,Closed,6452
33399,5748,Defaulted,29636
33400,50390,Defaulted,47558
33401,15641,Defaulted,2711
33402,99450,Closed,29189
33403,10713,Closed,44711
33404,49135,Defaulted,25662
33405,13194,Defaulted,41529
33406,62194,Closed,46680
33407,67690,Closed,43672
33408,58498,Closed,19738
33409,26777,Defaulted,34616
33410,61973,Defaulted,18722
33411,39823,Defaulted,16587
33412,92553,Defaulted,2112
33413,92547,Active,15329
33414,68223,Defaulted,43698
33415,70195,Active,36514
33416,53597,Active,14884
33417,97949,Closed,9160
33418,4502,Closed,8117
33419,37930,Closed,44540
33420,80207,Defaulted,35007
33421,48232,Defaulted,27853
33422,75056,Active,6401
33423,31899,Closed,37419
33424,48970,Active,2011
33425,30720,Defaulted,16275
33426,64969,Closed,43155
33427,58047,Defaulted,25386
33428,88678,Closed,9599
33429,47583,Active,49008
33430,94742,Active,14440
33431,50382,Active,7641
33432,13470,Closed,17261
33433,39512,Closed,19698
33434,68008,Defaulted,7713
33435,11191,Closed,18790
33436,44037,Defaulted,9900
33437,99719,Closed,39952
33438,56624,Defaulted,14765
33439,75897,Active,48166
33440,50372,Active,27486
33441,68783,Closed,19721
33442,84810,Defaulted,22982
33443,38238,Defaulted,4082
33444,73287,Active,25067
33445,24559,Closed,38334
33446,59910,Closed,16370
33447,12381,Closed,5006
33448,10050,Closed,48315
33449,59339,Closed,8193
33450,78886,Active,16862
33451,43226,Active,30856
33452,72496,Defaulted,29547
33453,16684,Active,12558
33454,27298,Active,46654
33455,87697,Closed,19787
33456,71412,Active,24298
33457,2613,Defaulted,8424
33458,23601,Closed,47195
33459,47354,Closed,41528
33460,99632,Closed,5408
33461,60094,Active,18932
33462,38226,Closed,20684
33463,27805,Defaulted,12634
33464,90009,Defaulted,20635
33465,49086,Active,23122
33466,48014,Active,45293
33467,97654,Defaulted,27282
33468,29011,Active,15895
33469,96438,Active,8359
33470,80533,Defaulted,41527
33471,6977,Closed,22825
33472,56309,Closed,24401
33473,614,Defaulted,7282
33474,75675,Defaulted,49636
33475,61153,Active,39445
33476,72751,Active,29751
33477,3898,Defaulted,17956
33478,20262,Closed,10848
33479,2808,Closed,7756
33480,47595,Defaulted,5518
33481,99614,Active,11432
33482,68984,Active,22894
33483,44550,Defaulted,19859
33484,25456,Active,13314
33485,24242,Active,24618
33486,38396,Active,48095
33487,81426,Closed,25791
33488,15282,Closed,32413
33489,91312,Active,30008
33490,96154,Defaulted,43341
33491,20915,Closed,24002
33492,46234,Active,24386
33493,68407,Defaulted,34358
33494,59901,Closed,12560
33495,85614,Defaulted,20892
33496,43098,Closed,18860
33497,87283,Active,21595
33498,69017,Active,44991
33499,24909,Defaulted,21662
33500,30414,Closed,49205
33501,19955,Closed,27905
33502,29449,Closed,13339
33503,95756,Defaulted,12891
33504,31651,Active,3532
33505,60623,Closed,33911
33506,97014,Closed,40831
33507,1081,Active,43481
33508,16395,Defaulted,30568
33509,72563,Closed,48128
33510,63770,Defaulted,33885
33511,39426,Defaulted,35285
33512,75783,Active,49200
33513,49472,Defaulted,25038
33514,29992,Defaulted,6742
33515,90656,Closed,16018
33516,38197,Closed,37989
33517,67087,Closed,11829
33518,54965,Closed,4666
33519,28720,Closed,13452
33520,40663,Active,15453
33521,42561,Active,39546
33522,72413,Defaulted,5139
33523,93281,Active,32540
33524,54278,Defaulted,30442
33525,7206,Defaulted,49068
33526,22591,Defaulted,31527
33527,48766,Defaulted,12234
33528,7768,Closed,14990
33529,47438,Active,6170
33530,41274,Closed,16464
33531,22313,Active,10139
33532,82503,Active,11199
33533,70475,Closed,34399
33534,80475,Active,24028
33535,24403,Active,33179
33536,93752,Defaulted,23283
33537,44468,Closed,35073
33538,81773,Active,48707
33539,44978,Defaulted,20924
33540,9478,Closed,10604
33541,18356,Defaulted,44598
33542,99836,Closed,13632
33543,83103,Closed,37347
33544,48491,Active,21716
33545,77769,Defaulted,17428
33546,69604,Closed,31674
33547,90897,Active,27130
33548,26310,Defaulted,10547
33549,76812,Active,7615
33550,96270,Active,26286
33551,51802,Active,49904
33552,17978,Active,46195
33553,82035,Active,36664
33554,86650,Defaulted,43684
33555,4689,Active,2216
33556,83257,Defaulted,26475
33557,39113,Defaulted,6773
33558,35546,Active,10009
33559,30245,Closed,46384
33560,3504,Active,12701
33561,95062,Closed,42636
33562,12494,Defaulted,26575
33563,73320,Active,3161
33564,83497,Defaulted,46929
33565,68154,Defaulted,23654
33566,40697,Closed,2235
33567,94695,Active,48170
33568,73297,Closed,13337
33569,77862,Closed,24499
33570,54180,Defaulted,15544
33571,9884,Defaulted,5012
33572,7255,Active,24622
33573,11666,Defaulted,22872
33574,546,Active,29288
33575,10187,Closed,13510
33576,17236,Closed,10972
33577,55335,Defaulted,21161
33578,12295,Defaulted,40652
33579,20483,Active,40746
33580,55572,Defaulted,15689
33581,42302,Closed,47658
33582,78089,Active,27922
33583,59415,Closed,9261
33584,30737,Defaulted,43488
33585,59410,Defaulted,43389
33586,81011,Defaulted,23883
33587,47199,Active,13562
33588,61530,Defaulted,15972
33589,1022,Closed,30862
33590,6222,Closed,31399
33591,41596,Closed,41031
33592,60020,Defaulted,13861
33593,48703,Closed,40424
33594,88326,Closed,45900
33595,35040,Closed,27910
33596,40402,Defaulted,32754
33597,24288,Closed,41100
33598,26630,Closed,49712
33599,46403,Active,15034
33600,83046,Defaulted,32733
33601,38276,Defaulted,26580
33602,95762,Defaulted,44088
33603,45089,Defaulted,2290
33604,70024,Closed,32777
33605,3205,Defaulted,10611
33606,42774,Defaulted,41784
33607,20105,Active,7871
33608,11826,Closed,27318
33609,18272,Closed,28243
33610,48814,Closed,8960
33611,79029,Defaulted,21585
33612,40304,Closed,39413
33613,58985,Closed,34454
33614,45840,Active,4448
33615,98178,Active,46031
33616,89773,Closed,26001
33617,92246,Closed,20765
33618,70326,Active,14806
33619,99650,Defaulted,11784
33620,4504,Defaulted,44759
33621,76274,Closed,45185
33622,46441,Closed,19623
33623,87436,Closed,31200
33624,69122,Closed,10378
33625,92434,Defaulted,25429
33626,49419,Active,29869
33627,56044,Defaulted,10342
33628,71269,Active,15888
33629,29758,Closed,40738
33630,76312,Closed,35350
33631,21867,Closed,26090
33632,95289,Active,14707
33633,11708,Active,33107
33634,58581,Active,9526
33635,31547,Closed,43017
33636,3333,Defaulted,11181
33637,92444,Closed,4749
33638,39427,Closed,47089
33639,96265,Defaulted,6851
33640,36380,Active,5212
33641,13285,Defaulted,40087
33642,81841,Active,25730
33643,19277,Active,15376
33644,81758,Defaulted,14505
33645,63106,Closed,30551
33646,97844,Closed,4008
33647,12468,Closed,44165
33648,35978,Active,42584
33649,99224,Active,13868
33650,67167,Defaulted,30848
33651,90781,Active,23134
33652,88969,Defaulted,36397
33653,32622,Closed,8616
33654,9041,Closed,4195
33655,3056,Active,25342
33656,55244,Defaulted,14622
33657,41491,Active,34225
33658,33877,Closed,12142
33659,18258,Closed,45289
33660,71305,Active,3992
33661,16746,Closed,2957
33662,72092,Defaulted,34084
33663,2490,Closed,22095
33664,4723,Active,20009
33665,15670,Closed,48909
33666,4306,Closed,3398
33667,84055,Defaulted,47229
33668,79147,Closed,10327
33669,51659,Defaulted,44051
33670,61562,Closed,20077
33671,380,Defaulted,35007
33672,11643,Defaulted,31662
33673,3992,Closed,47492
33674,1333,Active,9542
33675,48502,Active,25731
33676,46904,Active,35268
33677,28956,Closed,16161
33678,15762,Closed,34230
33679,46257,Closed,48231
33680,75536,Defaulted,17787
33681,3380,Defaulted,31611
33682,10492,Active,20029
33683,84458,Closed,43053
33684,80455,Defaulted,3085
33685,21276,Defaulted,16621
33686,89993,Defaulted,7916
33687,63620,Defaulted,36748
33688,678,Closed,12133
33689,38108,Active,39032
33690,76446,Closed,23032
33691,85536,Closed,45429
33692,47646,Defaulted,9016
33693,84142,Defaulted,37889
33694,60264,Active,28382
33695,33675,Active,40110
33696,87821,Closed,5197
33697,39387,Defaulted,25247
33698,31512,Defaulted,21907
33699,71250,Closed,40141
33700,93454,Active,35910
33701,65776,Closed,48712
33702,67186,Closed,42960
33703,6970,Defaulted,6643
33704,23376,Closed,20654
33705,57797,Active,12823
33706,21607,Defaulted,39950
33707,3519,Closed,22947
33708,99031,Active,43357
33709,63809,Closed,29331
33710,68032,Closed,4986
33711,94698,Defaulted,40122
33712,79341,Closed,21761
33713,90330,Closed,30794
33714,82126,Closed,11137
33715,37908,Defaulted,9951
33716,86931,Closed,39423
33717,38216,Defaulted,18079
33718,26500,Active,45411
33719,98645,Active,21252
33720,95340,Active,19789
33721,38845,Closed,25036
33722,17295,Defaulted,40588
33723,69123,Closed,31335
33724,64834,Active,46685
33725,39233,Defaulted,17061
33726,9701,Defaulted,25889
33727,76578,Defaulted,47153
33728,6791,Closed,21273
33729,22289,Defaulted,16378
33730,49910,Active,41541
33731,67056,Defaulted,39127
33732,5309,Defaulted,25036
33733,48164,Defaulted,18866
33734,36079,Closed,32551
33735,99612,Active,30742
33736,32296,Active,34110
33737,66791,Active,1737
33738,78362,Defaulted,49609
33739,80554,Active,25116
33740,80863,Defaulted,32286
33741,26374,Closed,6650
33742,73924,Active,13108
33743,6722,Defaulted,3852
33744,24841,Active,16305
33745,60862,Closed,3124
33746,81561,Defaulted,27311
33747,73019,Active,48573
33748,32417,Closed,22360
33749,82301,Closed,40430
33750,43737,Closed,15689
33751,82513,Closed,3116
33752,20623,Active,25539
33753,70363,Active,40563
33754,5436,Active,18953
33755,6211,Closed,48893
33756,36890,Active,43370
33757,59968,Closed,29821
33758,42049,Defaulted,41461
33759,76263,Active,41787
33760,66974,Active,4705
33761,83798,Defaulted,34571
33762,46085,Active,48583
33763,48440,Defaulted,48453
33764,89230,Closed,11404
33765,98280,Defaulted,8853
33766,70574,Defaulted,21933
33767,9187,Closed,37475
33768,44057,Defaulted,40275
33769,17881,Closed,27648
33770,27105,Closed,17422
33771,75204,Closed,33511
33772,56357,Closed,4943
33773,68877,Defaulted,14537
33774,91360,Defaulted,17435
33775,8294,Closed,1417
33776,62734,Active,18191
33777,92195,Closed,48866
33778,32094,Closed,22189
33779,22969,Defaulted,11478
33780,58634,Closed,6915
33781,3261,Active,14642
33782,70200,Closed,37299
33783,27174,Closed,49347
33784,2976,Defaulted,47900
33785,8008,Active,39038
33786,24265,Defaulted,21951
33787,85033,Closed,8335
33788,38604,Defaulted,48427
33789,70785,Closed,37579
33790,69645,Defaulted,26177
33791,7759,Closed,12121
33792,73619,Defaulted,21405
33793,13778,Defaulted,48044
33794,21938,Active,29126
33795,99877,Closed,31064
33796,90880,Active,45105
33797,84565,Closed,8241
33798,21570,Defaulted,15159
33799,16356,Defaulted,14230
33800,82231,Active,27903
33801,87710,Closed,28706
33802,6678,Closed,42459
33803,43393,Closed,18818
33804,35802,Defaulted,45214
33805,73978,Closed,4404
33806,13948,Active,41615
33807,33212,Closed,17540
33808,16506,Active,36106
33809,96341,Defaulted,40326
33810,66890,Active,12273
33811,547,Active,38615
33812,33330,Active,1591
33813,35304,Active,29012
33814,96336,Closed,49249
33815,25040,Defaulted,25259
33816,32086,Active,5427
33817,75527,Active,8959
33818,76136,Closed,13546
33819,36186,Active,20983
33820,81358,Defaulted,18618
33821,58595,Active,33902
33822,52079,Active,6024
33823,18802,Active,30407
33824,48826,Active,47511
33825,36938,Active,11568
33826,20240,Defaulted,40489
33827,26679,Closed,33056
33828,90760,Defaulted,38747
33829,13596,Closed,7491
33830,7786,Active,46170
33831,27517,Active,1677
33832,98280,Closed,37952
33833,11957,Defaulted,9584
33834,84251,Active,24287
33835,58771,Active,29127
33836,12213,Closed,24627
33837,71116,Closed,42262
33838,36876,Closed,6153
33839,88557,Defaulted,39790
33840,26458,Closed,24753
33841,88937,Defaulted,39307
33842,63919,Active,11051
33843,29325,Closed,4029
33844,90277,Closed,31407
33845,24718,Active,44990
33846,45764,Closed,31344
33847,63861,Defaulted,43366
33848,48058,Closed,30656
33849,14574,Defaulted,23193
33850,79820,Active,34265
33851,81057,Active,45909
33852,12825,Closed,16132
33853,93958,Active,20789
33854,87386,Active,22402
33855,29911,Closed,7571
33856,14219,Active,3945
33857,82189,Active,32544
33858,1868,Active,7200
33859,4299,Defaulted,19693
33860,76018,Closed,33451
33861,14348,Defaulted,44190
33862,43967,Defaulted,4608
33863,96518,Active,45794
33864,62363,Closed,42520
33865,36427,Closed,32380
33866,88535,Active,4126
33867,23072,Active,27951
33868,63780,Active,48869
33869,18815,Active,13076
33870,35576,Defaulted,26525
33871,11491,Defaulted,45216
33872,48588,Closed,13839
33873,75225,Defaulted,19040
33874,31461,Active,15025
33875,5274,Active,44832
33876,93653,Active,25497
33877,41261,Defaulted,26462
33878,74374,Active,25169
33879,44346,Active,20297
33880,37714,Closed,47603
33881,60055,Defaulted,34362
33882,7657,Active,28521
33883,41422,Active,5993
33884,52313,Active,19372
33885,85055,Defaulted,27598
33886,11817,Closed,5377
33887,72751,Defaulted,43444
33888,77791,Closed,42474
33889,2707,Active,43884
33890,31435,Defaulted,12728
33891,86738,Active,35709
33892,91287,Defaulted,18930
33893,35889,Defaulted,5440
33894,80011,Closed,28976
33895,82373,Active,40949
33896,39574,Closed,33930
33897,37839,Active,17616
33898,29667,Active,16576
33899,360,Active,22496
33900,22311,Closed,12572
33901,26859,Defaulted,35957
33902,46640,Closed,23792
33903,74386,Defaulted,2824
33904,48336,Defaulted,6258
33905,51180,Closed,46537
33906,74200,Closed,20995
33907,39464,Closed,26543
33908,66292,Active,26008
33909,61610,Active,25569
33910,15719,Active,26182
33911,11017,Active,26924
33912,63658,Active,32251
33913,93315,Active,32094
33914,88442,Active,23195
33915,91999,Defaulted,48998
33916,29304,Active,11714
33917,57515,Closed,6721
33918,34238,Defaulted,20736
33919,50117,Defaulted,4062
33920,42733,Closed,29496
33921,28772,Defaulted,41064
33922,61194,Closed,28777
33923,36858,Closed,18016
33924,79033,Defaulted,34587
33925,84482,Defaulted,11736
33926,17952,Closed,38595
33927,85932,Defaulted,49890
33928,42214,Active,29516
33929,18127,Active,3485
33930,43122,Closed,45937
33931,40375,Defaulted,16796
33932,80166,Closed,7715
33933,13102,Defaulted,22776
33934,5130,Closed,2593
33935,40903,Defaulted,27799
33936,71529,Active,11896
33937,3178,Active,34808
33938,54670,Active,36994
33939,3236,Defaulted,3651
33940,30902,Defaulted,9713
33941,77698,Closed,5748
33942,53205,Closed,44573
33943,25452,Active,33666
33944,30910,Closed,43526
33945,66046,Defaulted,48009
33946,92345,Defaulted,2873
33947,6114,Active,28864
33948,98072,Defaulted,29254
33949,1840,Active,31116
33950,95668,Active,32262
33951,70403,Defaulted,38449
33952,36053,Active,34985
33953,85674,Defaulted,27345
33954,2811,Defaulted,45705
33955,51609,Defaulted,24976
33956,93319,Defaulted,36395
33957,78577,Closed,30567
33958,96835,Defaulted,48430
33959,9218,Active,44184
33960,81135,Closed,28592
33961,81051,Closed,45164
33962,45180,Closed,13579
33963,72383,Active,33786
33964,24302,Active,29733
33965,23946,Defaulted,26992
33966,71919,Closed,25080
33967,3442,Active,28497
33968,81450,Active,43982
33969,35063,Closed,33136
33970,43336,Closed,9271
33971,75885,Active,10383
33972,44609,Defaulted,1401
33973,69608,Closed,1476
33974,59290,Closed,8267
33975,66405,Defaulted,47758
33976,47690,Closed,20320
33977,3238,Defaulted,12581
33978,76792,Defaulted,22278
33979,4539,Closed,19080
33980,57320,Defaulted,38857
33981,87936,Active,21046
33982,39776,Closed,10601
33983,64775,Active,26343
33984,9056,Active,25287
33985,72836,Closed,44450
33986,24384,Active,31791
33987,54249,Closed,12732
33988,61444,Defaulted,2055
33989,81706,Defaulted,30143
33990,53392,Closed,5786
33991,28203,Active,44372
33992,72578,Closed,3113
33993,12812,Defaulted,48008
33994,22095,Active,32332
33995,27813,Closed,8959
33996,53686,Active,7415
33997,40240,Defaulted,39493
33998,32957,Defaulted,33897
33999,8343,Closed,29963
34000,31232,Defaulted,31442
34001,5591,Closed,25436
34002,12700,Closed,11822
34003,5337,Closed,29448
34004,40204,Defaulted,48096
34005,63398,Active,47402
34006,78279,Defaulted,40432
34007,12908,Defaulted,18565
34008,18168,Closed,34909
34009,20377,Defaulted,3714
34010,68634,Defaulted,47805
34011,34708,Defaulted,40720
34012,40188,Defaulted,13730
34013,40970,Closed,23052
34014,65582,Defaulted,30651
34015,80031,Defaulted,25507
34016,40668,Active,20967
34017,77006,Defaulted,49828
34018,62899,Defaulted,34016
34019,38386,Closed,1326
34020,32371,Closed,23601
34021,77569,Active,23489
34022,7777,Defaulted,12363
34023,99315,Active,19021
34024,15714,Defaulted,8303
34025,74237,Active,30502
34026,10750,Defaulted,6008
34027,63977,Closed,30787
34028,9012,Defaulted,47435
34029,22233,Defaulted,42883
34030,64884,Defaulted,6769
34031,80042,Defaulted,3524
34032,90290,Defaulted,31526
34033,80887,Closed,19076
34034,82805,Closed,27989
34035,97257,Closed,18534
34036,51087,Closed,42535
34037,10846,Defaulted,46515
34038,20310,Active,33657
34039,11915,Closed,22844
34040,92837,Defaulted,41363
34041,98466,Active,40340
34042,66681,Defaulted,18497
34043,22868,Active,35644
34044,67229,Active,42107
34045,63047,Closed,37600
34046,87500,Active,24075
34047,46906,Defaulted,3846
34048,42892,Active,7344
34049,71383,Closed,36837
34050,15461,Closed,49202
34051,14274,Closed,40934
34052,75218,Closed,27762
34053,93131,Active,11553
34054,8954,Closed,43279
34055,57,Active,28698
34056,79013,Active,14150
34057,92735,Defaulted,13799
34058,23786,Active,11185
34059,51400,Defaulted,5409
34060,7852,Closed,49083
34061,42543,Defaulted,34634
34062,14146,Closed,37577
34063,59661,Closed,48082
34064,60322,Defaulted,24229
34065,97999,Active,4710
34066,74186,Closed,8176
34067,5463,Active,36523
34068,52210,Closed,42027
34069,98538,Active,22591
34070,3030,Active,4749
34071,92387,Closed,5380
34072,35641,Defaulted,25173
34073,80985,Closed,8306
34074,59913,Closed,31373
34075,10579,Defaulted,45741
34076,36952,Closed,28278
34077,48099,Closed,22911
34078,9731,Closed,27188
34079,82353,Defaulted,24581
34080,9203,Active,30677
34081,31284,Defaulted,21968
34082,61427,Defaulted,42847
34083,127,Active,2846
34084,81669,Closed,15360
34085,50597,Closed,42607
34086,1096,Active,36600
34087,49365,Defaulted,9309
34088,73466,Closed,39359
34089,15675,Defaulted,12132
34090,32092,Closed,35851
34091,57398,Active,6767
34092,69864,Closed,44478
34093,42612,Active,23427
34094,60799,Active,20015
34095,72378,Active,41797
34096,1297,Defaulted,23157
34097,54840,Defaulted,27448
34098,99151,Defaulted,42249
34099,49775,Closed,38670
34100,55200,Defaulted,45512
34101,96247,Closed,29552
34102,14185,Active,17330
34103,19988,Closed,5006
34104,12400,Closed,7130
34105,58493,Defaulted,38411
34106,34349,Closed,17880
34107,45945,Closed,12226
34108,26581,Closed,12625
34109,47803,Active,35566
34110,50310,Active,42131
34111,90518,Closed,23146
34112,803,Closed,27197
34113,87191,Active,14452
34114,51849,Defaulted,37704
34115,53336,Active,37461
34116,17253,Defaulted,25926
34117,43475,Closed,16749
34118,68881,Defaulted,12174
34119,35319,Closed,5449
34120,33052,Active,25494
34121,68894,Active,8013
34122,70653,Active,12068
34123,18012,Closed,46186
34124,99477,Defaulted,32051
34125,7579,Defaulted,28072
34126,79575,Active,23279
34127,83632,Active,1443
34128,78263,Defaulted,31146
34129,63744,Closed,32145
34130,51088,Closed,28102
34131,85321,Active,46894
34132,85269,Active,35984
34133,48142,Closed,46099
34134,61970,Closed,45621
34135,28691,Defaulted,31268
34136,14003,Active,24017
34137,3020,Active,37936
34138,62207,Closed,34168
34139,32577,Active,28540
34140,33007,Active,21079
34141,91239,Active,37965
34142,9729,Active,7155
34143,7789,Closed,13641
34144,27318,Closed,47507
34145,6665,Defaulted,17115
34146,23254,Active,32524
34147,29257,Closed,1265
34148,85309,Closed,16344
34149,26992,Defaulted,42894
34150,76473,Active,17201
34151,33714,Defaulted,15743
34152,47415,Closed,1704
34153,85633,Closed,6524
34154,12422,Closed,16463
34155,43682,Closed,45314
34156,32855,Defaulted,24269
34157,8656,Closed,9101
34158,15119,Closed,10306
34159,35254,Defaulted,9067
34160,22986,Active,6471
34161,80805,Defaulted,9406
34162,23857,Defaulted,4151
34163,72938,Defaulted,32183
34164,76807,Closed,3617
34165,73977,Defaulted,33482
34166,34200,Active,30328
34167,43137,Active,38514
34168,68100,Active,19737
34169,90379,Active,16533
34170,27863,Closed,34256
34171,37342,Closed,47770
34172,87633,Closed,12867
34173,31287,Closed,39870
34174,61417,Defaulted,23414
34175,43630,Closed,37644
34176,31829,Closed,37222
34177,96479,Closed,4124
34178,63351,Active,3399
34179,54616,Defaulted,13050
34180,62624,Defaulted,28911
34181,90668,Defaulted,29253
34182,67244,Closed,8181
34183,42432,Closed,16611
34184,96852,Closed,34036
34185,59992,Closed,4768
34186,56519,Active,14605
34187,97112,Defaulted,46539
34188,13170,Closed,24150
34189,80803,Closed,20975
34190,33281,Defaulted,19946
34191,11279,Defaulted,38302
34192,6157,Active,28052
34193,52954,Active,16881
34194,10465,Active,13078
34195,6233,Active,36696
34196,71583,Defaulted,10563
34197,26671,Closed,35265
34198,19010,Defaulted,48485
34199,79076,Defaulted,47765
34200,22205,Closed,24346
34201,88367,Active,44126
34202,95406,Active,48778
34203,12365,Defaulted,5727
34204,38773,Defaulted,16821
34205,37770,Defaulted,36412
34206,68235,Active,28620
34207,45539,Defaulted,39351
34208,70988,Active,2934
34209,74868,Defaulted,30835
34210,76726,Defaulted,18418
34211,2785,Defaulted,10628
34212,50960,Active,2915
34213,81322,Closed,44049
34214,96313,Closed,43129
34215,99248,Active,45757
34216,57981,Defaulted,38843
34217,84790,Active,33918
34218,37295,Closed,19961
34219,69989,Defaulted,7894
34220,75520,Closed,31798
34221,64981,Closed,15220
34222,3284,Active,44620
34223,42746,Closed,34524
34224,49752,Closed,12389
34225,10719,Defaulted,11738
34226,84970,Defaulted,27392
34227,18907,Defaulted,28522
34228,66342,Closed,13295
34229,38848,Active,20855
34230,63577,Defaulted,49013
34231,92092,Active,29258
34232,82446,Active,23287
34233,38294,Closed,28619
34234,61283,Closed,24987
34235,68438,Closed,23599
34236,91827,Active,20013
34237,75003,Defaulted,23178
34238,32249,Defaulted,12755
34239,34716,Closed,17052
34240,46689,Defaulted,37098
34241,57854,Closed,4164
34242,97035,Active,40835
34243,74193,Active,17329
34244,24159,Closed,1711
34245,61805,Closed,33451
34246,93831,Defaulted,15501
34247,80859,Active,10322
34248,12381,Defaulted,42303
34249,13334,Defaulted,43713
34250,16827,Closed,3573
34251,8818,Active,10518
34252,82470,Active,41854
34253,63148,Active,10016
34254,85262,Defaulted,45639
34255,95952,Defaulted,12671
34256,7266,Active,16459
34257,15834,Closed,31835
34258,55471,Active,16322
34259,43120,Active,39104
34260,75539,Active,1132
34261,61102,Defaulted,30770
34262,8824,Active,25398
34263,47490,Closed,20088
34264,97974,Closed,49925
34265,3184,Closed,8523
34266,14125,Defaulted,49904
34267,21604,Defaulted,46697
34268,46246,Defaulted,39823
34269,57982,Active,46461
34270,96795,Closed,14873
34271,51009,Defaulted,5361
34272,83024,Active,40503
34273,8752,Defaulted,8075
34274,39207,Defaulted,11380
34275,53574,Closed,22108
34276,42969,Closed,36435
34277,35263,Active,41427
34278,28529,Active,42795
34279,84821,Closed,42737
34280,60798,Defaulted,37884
34281,43589,Closed,49180
34282,23588,Closed,48200
34283,30074,Closed,23386
34284,99362,Closed,36279
34285,24573,Defaulted,48262
34286,66898,Defaulted,13159
34287,7969,Defaulted,16355
34288,37275,Closed,40872
34289,75857,Defaulted,11748
34290,18463,Defaulted,13715
34291,76271,Active,34935
34292,16310,Defaulted,5625
34293,30731,Closed,45762
34294,6367,Defaulted,21859
34295,71899,Closed,17676
34296,10950,Defaulted,1022
34297,43976,Defaulted,3315
34298,26011,Closed,16713
34299,1126,Active,43690
34300,95223,Active,34036
34301,15410,Active,3337
34302,10506,Defaulted,47826
